batch_id,product_name,product_type,quality_grade,produced_date,expiry_date,quantity,storage_type,city
B-1643,Milk,Chilled,B,2026-02-07,2026-02-14,240,Refrigerated,Houston
B-1644,Tomato,Fresh,B,2026-02-09,2026-02-23,82,Ambient,New York
B-1645,Tomato,Fresh,C,2026-02-06,2026-02-20,321,Ambient,Phoenix
B-1646,Fish,Chilled,B,2026-02-06,2026-02-11,258,Refrigerated,Phoenix
B-1647,Tomato,Fresh,A,2026-02-09,2026-02-23,57,Ambient,Chicago
B-1648,Fish,Chilled,A,2026-02-04,2026-02-09,83,Refrigerated,Houston
B-1649,Tomato,Fresh,B,2026-02-01,2026-02-15,265,Ambient,Houston
B-1650,Fish,Chilled,A,2026-02-01,2026-02-06,148,Refrigerated,Phoenix
B-1651,Fish,Chilled,C,2026-02-02,2026-02-07,491,Refrigerated,Chicago
B-1652,Milk,Chilled,A,2026-02-07,2026-02-14,139,Refrigerated,Phoenix
B-1653,Tomato,Fresh,C,2026-02-08,2026-02-22,474,Ambient,Phoenix
B-1654,Onion,Fresh,B,2026-01-31,2026-02-14,455,Ambient,Chicago
B-1655,Tomato,Fresh,A,2026-02-03,2026-02-17,130,Ambient,New York
B-1656,Onion,Fresh,C,2026-02-07,2026-02-21,136,Ambient,Los Angeles
B-1657,Tomato,Fresh,B,2026-02-04,2026-02-18,192,Ambient,New York
B-1658,Onion,Fresh,C,2026-02-09,2026-02-23,443,Ambient,Phoenix
B-1659,Meat,Chilled,A,2026-02-09,2026-02-14,382,Refrigerated,Chicago
B-1660,Meat,Chilled,A,2026-02-06,2026-02-11,421,Refrigerated,Los Angeles
B-1661,Onion,Fresh,A,2026-02-07,2026-02-21,408,Ambient,Houston
B-1662,Meat,Chilled,A,2026-01-31,2026-02-05,357,Refrigerated,Houston
B-1663,Tomato,Fresh,C,2026-01-31,2026-02-14,166,Ambient,Houston
B-1664,Onion,Fresh,A,2026-02-02,2026-02-16,185,Ambient,Chicago
B-1665,Milk,Chilled,C,2026-02-09,2026-02-16,53,Refrigerated,Houston
B-1666,Tomato,Fresh,B,2026-02-02,2026-02-16,439,Ambient,Chicago
B-1667,Meat,Chilled,C,2026-02-06,2026-02-11,499,Refrigerated,Houston
B-1668,Fish,Chilled,C,2026-02-07,2026-02-12,155,Refrigerated,New York
B-1669,Onion,Fresh,A,2026-02-09,2026-02-23,292,Ambient,Phoenix
B-1670,Fish,Chilled,C,2026-02-07,2026-02-12,254,Refrigerated,Los Angeles
B-1671,Tomato,Fresh,B,2026-02-03,2026-02-17,88,Ambient,Chicago
B-1672,Onion,Fresh,B,2026-01-31,2026-02-14,496,Ambient,Houston
B-1673,Onion,Fresh,B,2026-01-31,2026-02-14,66,Ambient,New York
B-1674,Tomato,Fresh,C,2026-02-03,2026-02-17,421,Ambient,Houston
B-1675,Onion,Fresh,C,2026-01-31,2026-02-14,309,Ambient,Los Angeles
B-1676,Fish,Chilled,A,2026-02-01,2026-02-06,361,Refrigerated,Chicago
B-1677,Milk,Chilled,A,2026-02-02,2026-02-09,265,Refrigerated,Houston
B-1678,Fish,Chilled,C,2026-02-01,2026-02-06,237,Refrigerated,Phoenix
B-1679,Fish,Chilled,B,2026-01-31,2026-02-05,345,Refrigerated,Phoenix
B-1680,Tomato,Fresh,A,2026-02-08,2026-02-22,341,Ambient,New York
B-1681,Onion,Fresh,C,2026-02-07,2026-02-21,475,Ambient,New York
B-1682,Fish,Chilled,B,2026-02-03,2026-02-08,224,Refrigerated,Los Angeles
B-1683,Tomato,Fresh,C,2026-02-09,2026-02-23,406,Ambient,Chicago
B-1684,Milk,Chilled,B,2026-02-04,2026-02-11,393,Refrigerated,New York
B-1685,Onion,Fresh,B,2026-02-05,2026-02-19,371,Ambient,Los Angeles
B-1686,Meat,Chilled,C,2026-02-05,2026-02-10,422,Refrigerated,New York
B-1687,Tomato,Fresh,B,2026-02-06,2026-02-20,481,Ambient,Houston
B-1688,Onion,Fresh,B,2026-01-31,2026-02-14,121,Ambient,Houston
B-1689,Milk,Chilled,C,2026-02-01,2026-02-08,242,Refrigerated,Houston
B-1690,Milk,Chilled,A,2026-02-03,2026-02-10,314,Refrigerated,New York
B-1691,Fish,Chilled,A,2026-02-08,2026-02-13,475,Refrigerated,Phoenix
B-1692,Onion,Fresh,A,2026-02-07,2026-02-21,337,Ambient,Phoenix
B-1693,Meat,Chilled,A,2026-02-01,2026-02-06,220,Refrigerated,Houston
B-1694,Tomato,Fresh,A,2026-02-01,2026-02-15,431,Ambient,New York
B-1695,Milk,Chilled,B,2026-02-01,2026-02-08,317,Refrigerated,Chicago
B-1696,Milk,Chilled,C,2026-02-08,2026-02-15,327,Refrigerated,Chicago
B-1697,Milk,Chilled,A,2026-02-06,2026-02-13,184,Refrigerated,New York
B-1698,Fish,Chilled,B,2026-02-05,2026-02-10,291,Refrigerated,Chicago
B-1699,Milk,Chilled,C,2026-02-02,2026-02-09,303,Refrigerated,Houston
B-1700,Milk,Chilled,B,2026-02-03,2026-02-10,282,Refrigerated,Phoenix
B-1701,Milk,Chilled,A,2026-02-08,2026-02-15,437,Refrigerated,Phoenix
B-1702,Tomato,Fresh,A,2026-02-05,2026-02-19,347,Ambient,Houston
B-1703,Tomato,Fresh,C,2026-02-03,2026-02-17,169,Ambient,New York
B-1704,Milk,Chilled,C,2026-02-02,2026-02-09,116,Refrigerated,New York
B-1705,Milk,Chilled,A,2026-02-04,2026-02-11,356,Refrigerated,Los Angeles
B-1706,Meat,Chilled,B,2026-01-31,2026-02-05,422,Refrigerated,Los Angeles
B-1707,Tomato,Fresh,C,2026-02-06,2026-02-20,421,Ambient,Chicago
B-1708,Fish,Chilled,B,2026-02-06,2026-02-11,231,Refrigerated,Houston
B-1709,Tomato,Fresh,B,2026-02-06,2026-02-20,200,Ambient,Phoenix
B-1710,Fish,Chilled,A,2026-02-09,2026-02-14,405,Refrigerated,Phoenix
B-1711,Onion,Fresh,A,2026-02-09,2026-02-23,454,Ambient,Phoenix
B-1712,Tomato,Fresh,B,2026-02-02,2026-02-16,388,Ambient,New York
B-1713,Tomato,Fresh,A,2026-01-31,2026-02-14,474,Ambient,New York
B-1714,Meat,Chilled,C,2026-02-07,2026-02-12,109,Refrigerated,Phoenix
B-1715,Tomato,Fresh,B,2026-02-07,2026-02-21,475,Ambient,Los Angeles
B-1716,Meat,Chilled,C,2026-01-31,2026-02-05,113,Refrigerated,New York
B-1717,Fish,Chilled,B,2026-02-03,2026-02-08,407,Refrigerated,Houston
B-1718,Meat,Chilled,C,2026-02-05,2026-02-10,281,Refrigerated,Los Angeles
B-1719,Meat,Chilled,C,2026-02-02,2026-02-07,316,Refrigerated,Phoenix
B-1720,Onion,Fresh,A,2026-02-09,2026-02-23,453,Ambient,Phoenix
B-1721,Tomato,Fresh,C,2026-02-05,2026-02-19,249,Ambient,Phoenix
B-1722,Fish,Chilled,B,2026-02-04,2026-02-09,406,Refrigerated,Los Angeles
B-1723,Tomato,Fresh,A,2026-02-09,2026-02-23,260,Ambient,Houston
B-1724,Meat,Chilled,A,2026-02-03,2026-02-08,366,Refrigerated,Houston
B-1725,Onion,Fresh,A,2026-02-07,2026-02-21,181,Ambient,New York
B-1726,Onion,Fresh,A,2026-02-06,2026-02-20,307,Ambient,Phoenix
B-1727,Fish,Chilled,B,2026-02-07,2026-02-12,467,Refrigerated,Phoenix
B-1728,Tomato,Fresh,C,2026-01-31,2026-02-14,151,Ambient,Chicago
B-1729,Fish,Chilled,C,2026-02-08,2026-02-13,222,Refrigerated,Houston
B-1730,Meat,Chilled,B,2026-02-02,2026-02-07,396,Refrigerated,Phoenix
B-1731,Meat,Chilled,A,2026-02-05,2026-02-10,393,Refrigerated,New York
B-1732,Onion,Fresh,C,2026-02-03,2026-02-17,194,Ambient,Los Angeles
B-1733,Fish,Chilled,B,2026-02-08,2026-02-13,500,Refrigerated,New York
B-1734,Tomato,Fresh,A,2026-02-01,2026-02-15,118,Ambient,Houston
B-1735,Meat,Chilled,A,2026-02-02,2026-02-07,391,Refrigerated,Houston
B-1736,Fish,Chilled,B,2026-02-09,2026-02-14,448,Refrigerated,Phoenix
B-1737,Meat,Chilled,B,2026-02-04,2026-02-09,217,Refrigerated,Phoenix
B-1738,Tomato,Fresh,A,2026-02-07,2026-02-21,486,Ambient,Los Angeles
B-1739,Meat,Chilled,B,2026-02-09,2026-02-14,187,Refrigerated,Phoenix
B-1740,Meat,Chilled,B,2026-02-07,2026-02-12,382,Refrigerated,New York
B-1741,Fish,Chilled,B,2026-02-05,2026-02-10,162,Refrigerated,Los Angeles
B-1742,Milk,Chilled,B,2026-02-02,2026-02-09,195,Refrigerated,New York
B-1743,Fish,Chilled,A,2026-02-03,2026-02-08,184,Refrigerated,New York
B-1744,Onion,Fresh,C,2026-02-03,2026-02-17,111,Ambient,Phoenix
B-1745,Tomato,Fresh,C,2026-02-01,2026-02-15,124,Ambient,New York
B-1746,Milk,Chilled,C,2026-02-02,2026-02-09,419,Refrigerated,New York
B-1747,Onion,Fresh,B,2026-02-04,2026-02-18,236,Ambient,Phoenix
B-1748,Meat,Chilled,C,2026-02-06,2026-02-11,122,Refrigerated,Houston
B-1749,Fish,Chilled,A,2026-02-02,2026-02-07,411,Refrigerated,Phoenix
B-1750,Fish,Chilled,C,2026-01-31,2026-02-05,491,Refrigerated,New York
B-1751,Onion,Fresh,B,2026-02-04,2026-02-18,174,Ambient,New York
B-1752,Fish,Chilled,A,2026-02-03,2026-02-08,487,Refrigerated,New York
B-1753,Onion,Fresh,B,2026-02-07,2026-02-21,355,Ambient,Houston
B-1754,Milk,Chilled,C,2026-01-31,2026-02-07,104,Refrigerated,Los Angeles
B-1755,Tomato,Fresh,C,2026-01-31,2026-02-14,281,Ambient,New York
B-1756,Meat,Chilled,C,2026-02-02,2026-02-07,134,Refrigerated,New York
B-1757,Tomato,Fresh,A,2026-01-31,2026-02-14,57,Ambient,Phoenix
B-1758,Tomato,Fresh,C,2026-02-02,2026-02-16,98,Ambient,Phoenix
B-1759,Milk,Chilled,A,2026-02-05,2026-02-12,157,Refrigerated,Phoenix
B-1760,Meat,Chilled,C,2026-02-08,2026-02-13,493,Refrigerated,New York
B-1761,Fish,Chilled,B,2026-02-09,2026-02-14,360,Refrigerated,Houston
B-1762,Meat,Chilled,B,2026-02-07,2026-02-12,235,Refrigerated,New York
B-1763,Tomato,Fresh,B,2026-02-09,2026-02-23,105,Ambient,Los Angeles
B-1764,Onion,Fresh,A,2026-02-05,2026-02-19,459,Ambient,New York
B-1765,Milk,Chilled,B,2026-02-09,2026-02-16,59,Refrigerated,Los Angeles
B-1766,Fish,Chilled,B,2026-02-05,2026-02-10,286,Refrigerated,New York
B-1767,Fish,Chilled,A,2026-02-06,2026-02-11,464,Refrigerated,New York
B-1768,Fish,Chilled,A,2026-01-31,2026-02-05,488,Refrigerated,Chicago
B-1769,Fish,Chilled,A,2026-02-09,2026-02-14,334,Refrigerated,Los Angeles
B-1770,Fish,Chilled,A,2026-02-02,2026-02-07,330,Refrigerated,Chicago
B-1771,Meat,Chilled,A,2026-02-04,2026-02-09,240,Refrigerated,Phoenix
B-1772,Milk,Chilled,A,2026-02-03,2026-02-10,250,Refrigerated,Los Angeles
B-1773,Tomato,Fresh,C,2026-01-31,2026-02-14,398,Ambient,Phoenix
B-1774,Meat,Chilled,A,2026-02-09,2026-02-14,317,Refrigerated,New York
B-1775,Onion,Fresh,B,2026-01-31,2026-02-14,399,Ambient,Chicago
B-1776,Milk,Chilled,B,2026-02-05,2026-02-12,280,Refrigerated,Los Angeles
B-1777,Fish,Chilled,A,2026-02-01,2026-02-06,288,Refrigerated,New York
B-1778,Fish,Chilled,B,2026-02-04,2026-02-09,119,Refrigerated,Phoenix
B-1779,Tomato,Fresh,A,2026-02-01,2026-02-15,291,Ambient,Phoenix
B-1780,Tomato,Fresh,C,2026-02-07,2026-02-21,283,Ambient,Chicago
B-1781,Tomato,Fresh,B,2026-01-31,2026-02-14,336,Ambient,New York
B-1782,Meat,Chilled,B,2026-02-02,2026-02-07,78,Refrigerated,Houston
B-1783,Milk,Chilled,A,2026-02-09,2026-02-16,387,Refrigerated,Phoenix
B-1784,Fish,Chilled,A,2026-02-07,2026-02-12,270,Refrigerated,Houston
B-1785,Milk,Chilled,A,2026-02-05,2026-02-12,462,Refrigerated,Phoenix
B-1786,Onion,Fresh,B,2026-01-31,2026-02-14,119,Ambient,Houston
B-1787,Tomato,Fresh,C,2026-02-05,2026-02-19,354,Ambient,Los Angeles
B-1788,Milk,Chilled,B,2026-01-31,2026-02-07,403,Refrigerated,Houston
B-1789,Milk,Chilled,B,2026-02-03,2026-02-10,394,Refrigerated,Los Angeles
B-1790,Onion,Fresh,A,2026-02-02,2026-02-16,110,Ambient,Los Angeles
B-1791,Onion,Fresh,C,2026-02-09,2026-02-23,246,Ambient,Los Angeles
B-1792,Fish,Chilled,C,2026-02-03,2026-02-08,204,Refrigerated,Houston
B-1793,Milk,Chilled,B,2026-02-03,2026-02-10,102,Refrigerated,New York
B-1794,Onion,Fresh,C,2026-02-08,2026-02-22,250,Ambient,New York
B-1795,Meat,Chilled,C,2026-02-06,2026-02-11,71,Refrigerated,Phoenix
B-1796,Milk,Chilled,A,2026-01-31,2026-02-07,495,Refrigerated,Los Angeles
B-1797,Milk,Chilled,A,2026-02-08,2026-02-15,352,Refrigerated,New York
B-1798,Fish,Chilled,C,2026-02-03,2026-02-08,315,Refrigerated,Chicago
B-1799,Onion,Fresh,B,2026-01-31,2026-02-14,285,Ambient,Los Angeles
B-1800,Milk,Chilled,B,2026-02-06,2026-02-13,91,Refrigerated,Houston
B-1801,Meat,Chilled,A,2026-02-02,2026-02-07,374,Refrigerated,Houston
B-1802,Onion,Fresh,A,2026-01-31,2026-02-14,493,Ambient,Los Angeles
B-1803,Fish,Chilled,A,2026-02-09,2026-02-14,237,Refrigerated,Chicago
B-1804,Onion,Fresh,C,2026-02-01,2026-02-15,331,Ambient,Los Angeles
B-1805,Tomato,Fresh,A,2026-02-08,2026-02-22,247,Ambient,Phoenix
B-1806,Fish,Chilled,B,2026-02-01,2026-02-06,276,Refrigerated,Phoenix
B-1807,Tomato,Fresh,B,2026-02-04,2026-02-18,137,Ambient,Phoenix
B-1808,Milk,Chilled,A,2026-02-06,2026-02-13,107,Refrigerated,Los Angeles
B-1809,Meat,Chilled,B,2026-02-08,2026-02-13,278,Refrigerated,Houston
B-1810,Tomato,Fresh,C,2026-02-03,2026-02-17,286,Ambient,New York
B-1811,Tomato,Fresh,A,2026-02-01,2026-02-15,78,Ambient,New York
B-1812,Meat,Chilled,A,2026-02-09,2026-02-14,392,Refrigerated,Phoenix
B-1813,Fish,Chilled,C,2026-02-08,2026-02-13,262,Refrigerated,New York
B-1814,Onion,Fresh,A,2026-02-07,2026-02-21,329,Ambient,Los Angeles
B-1815,Tomato,Fresh,B,2026-02-09,2026-02-23,409,Ambient,New York
B-1816,Tomato,Fresh,A,2026-02-08,2026-02-22,289,Ambient,Chicago
B-1817,Onion,Fresh,A,2026-02-04,2026-02-18,293,Ambient,Houston
B-1818,Milk,Chilled,C,2026-02-03,2026-02-10,74,Refrigerated,Phoenix
B-1819,Milk,Chilled,C,2026-01-31,2026-02-07,196,Refrigerated,New York
B-1820,Fish,Chilled,A,2026-01-31,2026-02-05,302,Refrigerated,New York
B-1821,Milk,Chilled,B,2026-02-09,2026-02-16,224,Refrigerated,Phoenix
B-1822,Tomato,Fresh,C,2026-02-04,2026-02-18,470,Ambient,New York
B-1823,Meat,Chilled,C,2026-02-04,2026-02-09,218,Refrigerated,Chicago
B-1824,Onion,Fresh,C,2026-02-05,2026-02-19,156,Ambient,Chicago
B-1825,Meat,Chilled,B,2026-02-08,2026-02-13,272,Refrigerated,Phoenix
B-1826,Meat,Chilled,C,2026-01-31,2026-02-05,180,Refrigerated,New York
B-1827,Fish,Chilled,C,2026-02-09,2026-02-14,295,Refrigerated,Houston
B-1828,Onion,Fresh,C,2026-02-08,2026-02-22,180,Ambient,New York
B-1829,Tomato,Fresh,B,2026-02-08,2026-02-22,365,Ambient,Los Angeles
B-1830,Fish,Chilled,A,2026-02-08,2026-02-13,79,Refrigerated,Phoenix
B-1831,Onion,Fresh,B,2026-02-03,2026-02-17,81,Ambient,Los Angeles
B-1832,Meat,Chilled,B,2026-02-04,2026-02-09,203,Refrigerated,Phoenix
B-1833,Tomato,Fresh,B,2026-02-03,2026-02-17,144,Ambient,Los Angeles
B-1834,Meat,Chilled,A,2026-02-09,2026-02-14,170,Refrigerated,Houston
B-1835,Tomato,Fresh,A,2026-02-01,2026-02-15,58,Ambient,New York
B-1836,Milk,Chilled,A,2026-02-07,2026-02-14,400,Refrigerated,Chicago
B-1837,Meat,Chilled,A,2026-02-09,2026-02-14,386,Refrigerated,New York
B-1838,Milk,Chilled,A,2026-02-06,2026-02-13,467,Refrigerated,Los Angeles
B-1839,Meat,Chilled,A,2026-02-02,2026-02-07,407,Refrigerated,New York
B-1840,Onion,Fresh,B,2026-02-07,2026-02-21,443,Ambient,New York
B-1841,Tomato,Fresh,C,2026-02-04,2026-02-18,320,Ambient,Phoenix
B-1842,Fish,Chilled,B,2026-02-09,2026-02-14,329,Refrigerated,New York
B-1843,Milk,Chilled,A,2026-02-03,2026-02-10,473,Refrigerated,New York
B-1844,Meat,Chilled,B,2026-02-02,2026-02-07,185,Refrigerated,New York
B-1845,Fish,Chilled,A,2026-02-01,2026-02-06,197,Refrigerated,Chicago
B-1846,Milk,Chilled,A,2026-01-31,2026-02-07,79,Refrigerated,New York
B-1847,Milk,Chilled,A,2026-02-05,2026-02-12,184,Refrigerated,Houston
B-1848,Fish,Chilled,A,2026-02-05,2026-02-10,370,Refrigerated,Phoenix
B-1849,Fish,Chilled,A,2026-01-31,2026-02-05,466,Refrigerated,Houston
B-1850,Tomato,Fresh,A,2026-02-03,2026-02-17,253,Ambient,Chicago
B-1851,Tomato,Fresh,A,2026-02-05,2026-02-19,462,Ambient,New York
B-1852,Onion,Fresh,A,2026-02-09,2026-02-23,475,Ambient,Phoenix
B-1853,Milk,Chilled,B,2026-02-06,2026-02-13,264,Refrigerated,Houston
B-1854,Fish,Chilled,B,2026-02-05,2026-02-10,94,Refrigerated,Los Angeles
B-1855,Fish,Chilled,A,2026-02-01,2026-02-06,263,Refrigerated,Los Angeles
B-1856,Tomato,Fresh,C,2026-02-05,2026-02-19,222,Ambient,Los Angeles
B-1857,Milk,Chilled,C,2026-02-06,2026-02-13,222,Refrigerated,Chicago
B-1858,Onion,Fresh,A,2026-02-03,2026-02-17,380,Ambient,Houston
B-1859,Tomato,Fresh,B,2026-02-03,2026-02-17,59,Ambient,Houston
B-1860,Onion,Fresh,C,2026-02-08,2026-02-22,180,Ambient,Los Angeles
B-1861,Meat,Chilled,C,2026-02-01,2026-02-06,74,Refrigerated,New York
B-1862,Meat,Chilled,A,2026-02-09,2026-02-14,500,Refrigerated,Phoenix
B-1863,Meat,Chilled,C,2026-02-04,2026-02-09,183,Refrigerated,Houston
B-1864,Onion,Fresh,C,2026-02-08,2026-02-22,86,Ambient,New York
B-1865,Meat,Chilled,B,2026-01-31,2026-02-05,162,Refrigerated,Los Angeles
B-1866,Meat,Chilled,C,2026-02-09,2026-02-14,273,Refrigerated,Chicago
B-1867,Tomato,Fresh,C,2026-02-01,2026-02-15,428,Ambient,Phoenix
B-1868,Meat,Chilled,C,2026-02-06,2026-02-11,465,Refrigerated,Chicago
B-1869,Onion,Fresh,C,2026-02-03,2026-02-17,391,Ambient,Chicago
B-1870,Meat,Chilled,B,2026-02-08,2026-02-13,399,Refrigerated,Houston
B-1871,Tomato,Fresh,C,2026-01-31,2026-02-14,60,Ambient,Houston
B-1872,Tomato,Fresh,A,2026-02-09,2026-02-23,94,Ambient,Houston
B-1873,Tomato,Fresh,A,2026-02-02,2026-02-16,130,Ambient,Phoenix
B-1874,Milk,Chilled,B,2026-02-02,2026-02-09,92,Refrigerated,Chicago
B-1875,Onion,Fresh,B,2026-02-02,2026-02-16,137,Ambient,Houston
B-1876,Tomato,Fresh,B,2026-02-09,2026-02-23,228,Ambient,Houston
B-1877,Tomato,Fresh,A,2026-01-31,2026-02-14,454,Ambient,Chicago
B-1878,Fish,Chilled,C,2026-02-09,2026-02-14,338,Refrigerated,New York
B-1879,Meat,Chilled,A,2026-02-03,2026-02-08,128,Refrigerated,Houston
B-1880,Onion,Fresh,C,2026-02-06,2026-02-20,77,Ambient,New York
B-1881,Fish,Chilled,C,2026-02-06,2026-02-11,74,Refrigerated,Los Angeles
B-1882,Tomato,Fresh,C,2026-01-31,2026-02-14,263,Ambient,New York
B-1883,Milk,Chilled,A,2026-02-06,2026-02-13,250,Refrigerated,Phoenix
B-1884,Fish,Chilled,C,2026-02-03,2026-02-08,287,Refrigerated,New York
B-1885,Tomato,Fresh,C,2026-02-06,2026-02-20,220,Ambient,Los Angeles
B-1886,Fish,Chilled,B,2026-02-09,2026-02-14,371,Refrigerated,Chicago
B-1887,Meat,Chilled,A,2026-02-07,2026-02-12,377,Refrigerated,Phoenix
B-1888,Fish,Chilled,B,2026-02-02,2026-02-07,228,Refrigerated,Los Angeles
B-1889,Milk,Chilled,B,2026-01-31,2026-02-07,438,Refrigerated,Houston
B-1890,Milk,Chilled,B,2026-02-01,2026-02-08,148,Refrigerated,Los Angeles
B-1891,Meat,Chilled,B,2026-02-01,2026-02-06,466,Refrigerated,Los Angeles
B-1892,Onion,Fresh,C,2026-02-07,2026-02-21,79,Ambient,Phoenix
B-1893,Meat,Chilled,B,2026-02-08,2026-02-13,116,Refrigerated,New York
B-1894,Onion,Fresh,B,2026-02-09,2026-02-23,139,Ambient,New York
B-1895,Fish,Chilled,B,2026-02-03,2026-02-08,496,Refrigerated,Phoenix
B-1896,Onion,Fresh,C,2026-02-03,2026-02-17,194,Ambient,Houston
B-1897,Tomato,Fresh,C,2026-02-02,2026-02-16,99,Ambient,Los Angeles
B-1898,Milk,Chilled,A,2026-01-31,2026-02-07,444,Refrigerated,Los Angeles
B-1899,Milk,Chilled,C,2026-02-06,2026-02-13,188,Refrigerated,Houston
B-1900,Onion,Fresh,A,2026-02-02,2026-02-16,151,Ambient,Houston
B-1901,Tomato,Fresh,A,2026-02-04,2026-02-18,250,Ambient,New York
B-1902,Tomato,Fresh,C,2026-02-02,2026-02-16,497,Ambient,Los Angeles
B-1903,Fish,Chilled,C,2026-02-09,2026-02-14,250,Refrigerated,New York
B-1904,Meat,Chilled,C,2026-02-04,2026-02-09,221,Refrigerated,Chicago
B-1905,Tomato,Fresh,C,2026-02-05,2026-02-19,432,Ambient,Houston
B-1906,Tomato,Fresh,A,2026-01-31,2026-02-14,496,Ambient,Phoenix
B-1907,Onion,Fresh,B,2026-02-09,2026-02-23,294,Ambient,Houston
B-1908,Onion,Fresh,B,2026-02-09,2026-02-23,374,Ambient,Phoenix
B-1909,Meat,Chilled,B,2026-02-09,2026-02-14,282,Refrigerated,Phoenix
B-1910,Onion,Fresh,C,2026-02-07,2026-02-21,116,Ambient,Los Angeles
B-1911,Tomato,Fresh,B,2026-02-01,2026-02-15,344,Ambient,Phoenix
B-1912,Meat,Chilled,C,2026-02-06,2026-02-11,130,Refrigerated,New York
B-1913,Meat,Chilled,A,2026-02-01,2026-02-06,261,Refrigerated,Phoenix
B-1914,Milk,Chilled,A,2026-02-04,2026-02-11,183,Refrigerated,Los Angeles
B-1915,Tomato,Fresh,C,2026-02-04,2026-02-18,398,Ambient,Chicago
B-1916,Tomato,Fresh,C,2026-02-05,2026-02-19,414,Ambient,Los Angeles
B-1917,Milk,Chilled,B,2026-02-06,2026-02-13,211,Refrigerated,Chicago
B-1918,Onion,Fresh,B,2026-02-07,2026-02-21,336,Ambient,Los Angeles
B-1919,Onion,Fresh,B,2026-02-09,2026-02-23,50,Ambient,Phoenix
B-1920,Fish,Chilled,B,2026-02-07,2026-02-12,471,Refrigerated,New York
B-1921,Fish,Chilled,B,2026-02-02,2026-02-07,269,Refrigerated,New York
B-1922,Fish,Chilled,A,2026-02-03,2026-02-08,146,Refrigerated,Houston
B-1923,Milk,Chilled,A,2026-02-09,2026-02-16,295,Refrigerated,Chicago
B-1924,Milk,Chilled,C,2026-02-04,2026-02-11,475,Refrigerated,New York
B-1925,Tomato,Fresh,C,2026-01-31,2026-02-14,243,Ambient,Los Angeles
B-1926,Milk,Chilled,A,2026-02-08,2026-02-15,163,Refrigerated,Chicago
B-1927,Milk,Chilled,A,2026-02-08,2026-02-15,437,Refrigerated,Chicago
B-1928,Meat,Chilled,C,2026-02-04,2026-02-09,425,Refrigerated,Los Angeles
B-1929,Meat,Chilled,C,2026-02-04,2026-02-09,290,Refrigerated,Chicago
B-1930,Fish,Chilled,A,2026-02-02,2026-02-07,453,Refrigerated,New York
B-1931,Tomato,Fresh,B,2026-02-07,2026-02-21,238,Ambient,Houston
B-1932,Meat,Chilled,B,2026-01-31,2026-02-05,346,Refrigerated,New York
B-1933,Onion,Fresh,A,2026-02-06,2026-02-20,247,Ambient,Los Angeles
B-1934,Meat,Chilled,A,2026-02-05,2026-02-10,136,Refrigerated,Houston
B-1935,Tomato,Fresh,C,2026-02-06,2026-02-20,342,Ambient,Chicago
B-1936,Fish,Chilled,C,2026-02-05,2026-02-10,126,Refrigerated,Houston
B-1937,Onion,Fresh,B,2026-02-01,2026-02-15,323,Ambient,Chicago
B-1938,Onion,Fresh,C,2026-02-09,2026-02-23,451,Ambient,New York
B-1939,Onion,Fresh,B,2026-02-08,2026-02-22,53,Ambient,Phoenix
B-1940,Meat,Chilled,A,2026-02-02,2026-02-07,288,Refrigerated,New York
B-1941,Milk,Chilled,A,2026-02-02,2026-02-09,279,Refrigerated,Los Angeles
B-1942,Milk,Chilled,A,2026-02-06,2026-02-13,139,Refrigerated,New York
B-1943,Meat,Chilled,C,2026-02-07,2026-02-12,381,Refrigerated,Los Angeles
B-1944,Onion,Fresh,A,2026-02-06,2026-02-20,431,Ambient,New York
B-1945,Tomato,Fresh,C,2026-02-04,2026-02-18,397,Ambient,Chicago
B-1946,Fish,Chilled,B,2026-02-02,2026-02-07,496,Refrigerated,New York
B-1947,Onion,Fresh,A,2026-02-07,2026-02-21,454,Ambient,New York
B-1948,Meat,Chilled,B,2026-01-31,2026-02-05,142,Refrigerated,Houston
B-1949,Fish,Chilled,B,2026-02-09,2026-02-14,172,Refrigerated,Los Angeles
B-1950,Onion,Fresh,B,2026-02-06,2026-02-20,458,Ambient,Houston
B-1951,Milk,Chilled,C,2026-02-01,2026-02-08,318,Refrigerated,Chicago
B-1952,Tomato,Fresh,B,2026-02-08,2026-02-22,252,Ambient,New York
B-1953,Fish,Chilled,C,2026-02-02,2026-02-07,122,Refrigerated,Phoenix
B-1954,Fish,Chilled,C,2026-01-31,2026-02-05,362,Refrigerated,Phoenix
B-1955,Tomato,Fresh,A,2026-02-08,2026-02-22,493,Ambient,Chicago
B-1956,Onion,Fresh,C,2026-02-08,2026-02-22,362,Ambient,Los Angeles
B-1957,Tomato,Fresh,A,2026-02-09,2026-02-23,457,Ambient,Los Angeles
B-1958,Milk,Chilled,C,2026-02-03,2026-02-10,354,Refrigerated,Chicago
B-1959,Milk,Chilled,B,2026-02-09,2026-02-16,51,Refrigerated,Los Angeles
B-1960,Meat,Chilled,A,2026-02-08,2026-02-13,394,Refrigerated,New York
B-1961,Tomato,Fresh,B,2026-02-03,2026-02-17,191,Ambient,New York
B-1962,Tomato,Fresh,A,2026-02-08,2026-02-22,454,Ambient,Houston
B-1963,Onion,Fresh,C,2026-02-09,2026-02-23,432,Ambient,Chicago
B-1964,Meat,Chilled,A,2026-02-05,2026-02-10,232,Refrigerated,Phoenix
